variant,sample_index,domain,scene_id,scan_id,image_relpath,region_id,row,column,x0,y0,x1,y1,valid_pixel_count,boundary_pixel_count,weight_sum,base_primary_error_sum,refined_primary_error_sum,primary_utility_sum,base_absrel_error_sum,refined_absrel_error_sum,absrel_utility_sum,rgb_gradient_score,base_gradient_score,patch_affine_scale,patch_affine_shift,uses_patch_forward
highpass_residual,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,1,0,1,256,0,512,256,65536,0,65536.0,7177.1219143769795,7182.869497693845,-5.747583316865365,7177.1219143769795,7182.869497693845,-5.747583316865365,0.007143685382512105,0.0009557133792051467,0.07800520383734444,0.916675507692021,True
aligned_patch_replacement,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,1,0,1,256,0,512,256,65536,0,65536.0,7177.1219143769795,7062.839758788035,114.28215558894357,7177.1219143769795,7062.839758788035,114.28215558894357,0.007143685382512105,0.0009557133792051467,0.07800520383734444,0.916675507692021,True
patch_high_frequency_without_base_subtraction,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,1,0,1,256,0,512,256,65536,0,65536.0,7177.1219143769795,7179.221724368323,-2.09980999134393,7177.1219143769795,7179.221724368323,-2.09980999134393,0.007143685382512105,0.0009557133792051467,0.07800520383734444,0.916675507692021,True
rgb_guided_bilateral_sharpening,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,1,0,1,256,0,512,256,65536,0,65536.0,7177.1219143769795,7177.097635114722,0.024279262256874948,7177.1219143769795,7177.097635114722,0.024279262256874948,0.007143685382512105,0.0009557133792051467,1.0,0.0,False
base_depth_unsharp_mask,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,1,0,1,256,0,512,256,65536,0,65536.0,7177.1219143769795,7177.121921718181,-7.3412014246834745e-06,7177.1219143769795,7177.121921718181,-7.3412014246834745e-06,0.007143685382512105,0.0009557133792051467,1.0,0.0,False
highpass_residual,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,2,0,2,512,0,768,256,65400,1499,71396.0,7952.527867489985,7955.112356856138,-2.584489366153619,5551.262477136616,5550.288381175724,0.9740959608918018,0.007229967801887088,0.009846677000363117,0.4861897052895356,0.9769719366550988,True
aligned_patch_replacement,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,2,0,2,512,0,768,256,65400,1499,71396.0,7952.527867489985,7199.892055296814,752.6358121931705,5551.262477136616,4887.985070055045,663.2774070815709,0.007229967801887088,0.009846677000363117,0.4861897052895356,0.9769719366550988,True
patch_high_frequency_without_base_subtraction,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,2,0,2,512,0,768,256,65400,1499,71396.0,7952.527867489985,8651.291758326326,-698.7638908363416,5551.262477136616,5713.796781322186,-162.5343041855706,0.007229967801887088,0.009846677000363117,0.4861897052895356,0.9769719366550988,True
rgb_guided_bilateral_sharpening,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,2,0,2,512,0,768,256,65400,1499,71396.0,7952.527867489985,7933.66718661087,18.860680879114373,5551.262477136616,5543.284890595781,7.977586540835475,0.007229967801887088,0.009846677000363117,1.0,0.0,False
base_depth_unsharp_mask,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,2,0,2,512,0,768,256,65400,1499,71396.0,7952.527867489985,7908.119747643699,44.40811984628563,5551.262477136616,5505.7827333084515,45.479743828164835,0.007229967801887088,0.009846677000363117,1.0,0.0,False
highpass_residual,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,3,0,3,768,0,1024,256,63484,25244,164460.0,51148.138091974775,50955.848315865886,192.289776108896,21065.940465089083,21090.446890302348,-24.50642521326329,0.012745536450255683,0.041223427972755945,0.4967673862324485,1.658242353541203,True
aligned_patch_replacement,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,3,0,3,768,0,1024,256,63484,25244,164460.0,51148.138091974775,50477.40072988956,670.7373620852172,21065.940465089083,20838.73823137831,227.20223371077805,0.012745536450255683,0.041223427972755945,0.4967673862324485,1.658242353541203,True
patch_high_frequency_without_base_subtraction,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,3,0,3,768,0,1024,256,63484,25244,164460.0,51148.138091974775,51428.27510506892,-280.137013094139,21065.940465089083,20657.634341598736,408.30612349034595,0.012745536450255683,0.041223427972755945,0.4967673862324485,1.658242353541203,True
rgb_guided_bilateral_sharpening,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,3,0,3,768,0,1024,256,63484,25244,164460.0,51148.138091974775,51139.19664474737,8.941447227416857,21065.940465089083,21058.814005207056,7.126459882029987,0.012745536450255683,0.041223427972755945,1.0,0.0,False
base_depth_unsharp_mask,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,3,0,3,768,0,1024,256,63484,25244,164460.0,51148.138091974775,51002.117254970806,146.02083700397208,21065.940465089083,20990.567493721566,75.37297136751607,0.012745536450255683,0.041223427972755945,1.0,0.0,False
highpass_residual,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,4,1,0,0,256,256,512,65535,258,66567.0,18046.326884284106,17951.99910203757,94.32778224653886,17711.583382890603,17617.63968313927,93.94369975133499,0.00620082118740008,0.0018457908643884587,0.14397938987444597,0.7969968151720231,True
aligned_patch_replacement,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,4,1,0,0,256,256,512,65535,258,66567.0,18046.326884284106,16190.600642503625,1855.7262417804868,17711.583382890603,15897.437282322073,1814.1461005685308,0.00620082118740008,0.0018457908643884587,0.14397938987444597,0.7969968151720231,True
patch_high_frequency_without_base_subtraction,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,4,1,0,0,256,256,512,65535,258,66567.0,18046.326884284106,18083.202874541166,-36.87599025705499,17711.583382890603,17761.657422118024,-50.07403922741868,0.00620082118740008,0.0018457908643884587,0.14397938987444597,0.7969968151720231,True
rgb_guided_bilateral_sharpening,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,4,1,0,0,256,256,512,65535,258,66567.0,18046.326884284106,18048.1460491401,-1.8191648559910254,17711.583382890603,17712.268961242327,-0.68557835172582,0.00620082118740008,0.0018457908643884587,1.0,0.0,False
base_depth_unsharp_mask,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,4,1,0,0,256,256,512,65535,258,66567.0,18046.326884284106,18052.152299878,-5.825415593889776,17711.583382890603,17716.188361174696,-4.604978284094923,0.00620082118740008,0.0018457908643884587,1.0,0.0,False
highpass_residual,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,5,1,1,256,256,512,512,65536,461,67380.0,6278.573765257041,6271.022361923783,7.551403333258007,5805.700771506838,5801.006454014757,4.69431749208068,0.007550945284243108,0.0010051861978031668,0.08356149147126135,0.9035074660687291,True
aligned_patch_replacement,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,5,1,1,256,256,512,512,65536,461,67380.0,6278.573765257041,6346.644026225321,-68.07026096828031,5805.700771506838,5873.134712477511,-67.43394097067335,0.007550945284243108,0.0010051861978031668,0.08356149147126135,0.9035074660687291,True
patch_high_frequency_without_base_subtraction,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,5,1,1,256,256,512,512,65536,461,67380.0,6278.573765257041,6271.870257425059,6.703507831982023,5805.700771506838,5802.968452993897,2.7323185129413634,0.007550945284243108,0.0010051861978031668,0.08356149147126135,0.9035074660687291,True
rgb_guided_bilateral_sharpening,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,5,1,1,256,256,512,512,65536,461,67380.0,6278.573765257041,6278.458858788106,0.1149064689348944,5805.700771506838,5805.686949225641,0.013822281197130658,0.007550945284243108,0.0010051861978031668,1.0,0.0,False
base_depth_unsharp_mask,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,5,1,1,256,256,512,512,65536,461,67380.0,6278.573765257041,6278.233817634871,0.3399476221688554,5805.700771506838,5805.724902919139,-0.02413141230081891,0.007550945284243108,0.0010051861978031668,1.0,0.0,False
highpass_residual,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,6,1,2,512,256,768,512,65216,6984,93152.0,17458.527598941502,17175.54451833307,282.9830806084308,8823.51576578273,8687.053520744907,136.46224503782503,0.007463817439162907,0.014981407505324503,0.5586505538682497,0.949404158573926,True
aligned_patch_replacement,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,6,1,2,512,256,768,512,65216,6984,93152.0,17458.527598941502,15618.259076135477,1840.2685228060234,8823.51576578273,7444.761396237746,1378.7543695449847,0.007463817439162907,0.014981407505324503,0.5586505538682497,0.949404158573926,True
patch_high_frequency_without_base_subtraction,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,6,1,2,512,256,768,512,65216,6984,93152.0,17458.527598941502,23897.65791476658,-6439.130315825078,8823.51576578273,10867.080069201893,-2043.5643034191617,0.007463817439162907,0.014981407505324503,0.5586505538682497,0.949404158573926,True
rgb_guided_bilateral_sharpening,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,6,1,2,512,256,768,512,65216,6984,93152.0,17458.527598941502,17424.54919784513,33.97840109637345,8823.51576578273,8816.727669651711,6.788096131020524,0.007463817439162907,0.014981407505324503,1.0,0.0,False
base_depth_unsharp_mask,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,6,1,2,512,256,768,512,65216,6984,93152.0,17458.527598941502,17321.00046132974,137.52713761176364,8823.51576578273,8793.101072208196,30.414693574536823,0.007463817439162907,0.014981407505324503,1.0,0.0,False
highpass_residual,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,7,1,3,768,256,1024,512,64696,6378,90208.0,21250.11927593498,21322.965498617832,-72.8462226828486,13326.512052471155,13412.887586892339,-86.37553442118478,0.013459927254225179,0.01530745273576673,0.7003602975446648,0.8284102691157068,True
aligned_patch_replacement,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,7,1,3,768,256,1024,512,64696,6378,90208.0,21250.11927593498,22236.49350981965,-986.3742338846686,13326.512052471155,14244.197947621142,-917.6858951499884,0.013459927254225179,0.01530745273576673,0.7003602975446648,0.8284102691157068,True
patch_high_frequency_without_base_subtraction,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,7,1,3,768,256,1024,512,64696,6378,90208.0,21250.11927593498,21071.903140150156,178.21613578482402,13326.512052471155,12890.420962064623,436.0910904065315,0.013459927254225179,0.01530745273576673,0.7003602975446648,0.8284102691157068,True
rgb_guided_bilateral_sharpening,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,7,1,3,768,256,1024,512,64696,6378,90208.0,21250.11927593498,21244.32598405768,5.793291877302578,13326.512052471155,13322.14756554721,4.364486923943547,0.013459927254225179,0.01530745273576673,1.0,0.0,False
base_depth_unsharp_mask,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,7,1,3,768,256,1024,512,64696,6378,90208.0,21250.11927593498,21174.6046547356,75.51462119937955,13326.512052471155,13285.645048356939,40.867004114214424,0.013459927254225179,0.01530745273576673,1.0,0.0,False
highpass_residual,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,8,2,0,0,512,256,768,63533,11661,110177.0,51779.743273490705,51736.651327205036,43.09194628565734,20615.622633383766,20743.07443606013,-127.45180267636299,0.007277443844773224,0.007014679394196743,0.28608801283642454,0.6951312278760743,True
aligned_patch_replacement,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,8,2,0,0,512,256,768,63533,11661,110177.0,51779.743273490705,54392.10770850732,-2612.3644350166246,20615.622633383766,21581.738211602413,-966.115578218647,0.007277443844773224,0.007014679394196743,0.28608801283642454,0.6951312278760743,True
patch_high_frequency_without_base_subtraction,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,8,2,0,0,512,256,768,63533,11661,110177.0,51779.743273490705,52598.25547609604,-818.5122026053427,20615.622633383766,22663.98907319097,-2048.3664398072033,0.007277443844773224,0.007014679394196743,0.28608801283642454,0.6951312278760743,True
rgb_guided_bilateral_sharpening,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,8,2,0,0,512,256,768,63533,11661,110177.0,51779.743273490705,51805.63229051429,-25.889017023586078,20615.622633383766,20627.023767276398,-11.401133892630973,0.007277443844773224,0.007014679394196743,1.0,0.0,False
base_depth_unsharp_mask,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,8,2,0,0,512,256,768,63533,11661,110177.0,51779.743273490705,51852.51334563394,-72.77007214323646,20615.622633383766,20682.848786945375,-67.22615356160779,0.007277443844773224,0.007014679394196743,1.0,0.0,False
highpass_residual,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,9,2,1,256,512,512,768,65536,12,65584.0,3790.4881427407313,3794.5453740153007,-4.057231274569182,3777.8667887694096,3781.9240179830304,-4.0572292136208805,0.00607867299496809,0.001097506541041341,0.17394159654780242,0.8236492074919878,True
aligned_patch_replacement,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,9,2,1,256,512,512,768,65536,12,65584.0,3790.4881427407313,3733.07437314478,57.413769595950754,3777.8667887694096,3720.4530229389657,57.413765830443666,0.00607867299496809,0.001097506541041341,0.17394159654780242,0.8236492074919878,True
patch_high_frequency_without_base_subtraction,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,9,2,1,256,512,512,768,65536,12,65584.0,3790.4881427407313,3790.4866659932545,0.0014767474767998223,3777.8667887694096,3777.865309909151,0.0014788602582187504,0.00607867299496809,0.001097506541041341,0.17394159654780242,0.8236492074919878,True
rgb_guided_bilateral_sharpening,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,9,2,1,256,512,512,768,65536,12,65584.0,3790.4881427407313,3790.4710198728612,0.017122867870028927,3777.8667887694096,3777.848581825755,0.018206943654562217,0.00607867299496809,0.001097506541041341,1.0,0.0,False
base_depth_unsharp_mask,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,9,2,1,256,512,512,768,65536,12,65584.0,3790.4881427407313,3790.5328532466674,-0.04471050593596024,3777.8667887694096,3777.9103650326206,-0.04357626321103289,0.00607867299496809,0.001097506541041341,1.0,0.0,False
highpass_residual,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,10,2,2,512,512,768,768,65383,3487,79331.0,18201.334240896133,18805.44766876496,-604.1134278688255,12519.95360108107,12870.42844406578,-350.47484298470863,0.007624436264131866,0.014115194555196922,0.6642340872169746,-0.36012413859274994,True
aligned_patch_replacement,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,10,2,2,512,512,768,768,65383,3487,79331.0,18201.334240896133,15326.924166097433,2874.4100747986977,12519.95360108107,10843.107917646885,1676.8456834341869,0.007624436264131866,0.014115194555196922,0.6642340872169746,-0.36012413859274994,True
patch_high_frequency_without_base_subtraction,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,10,2,2,512,512,768,768,65383,3487,79331.0,18201.334240896133,18084.267135618466,117.06710527766563,12519.95360108107,12429.42574759758,90.52785348349096,0.007624436264131866,0.014115194555196922,0.6642340872169746,-0.36012413859274994,True
rgb_guided_bilateral_sharpening,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,10,2,2,512,512,768,768,65383,3487,79331.0,18201.334240896133,18280.38252187069,-79.04828097455709,12519.95360108107,12535.78579533537,-15.83219425429954,0.007624436264131866,0.014115194555196922,1.0,0.0,False
base_depth_unsharp_mask,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,10,2,2,512,512,768,768,65383,3487,79331.0,18201.334240896133,18407.245764578984,-205.9115236828514,12519.95360108107,12563.743411406154,-43.78981032508254,0.007624436264131866,0.014115194555196922,1.0,0.0,False
highpass_residual,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,11,2,3,768,512,1024,768,64142,21969,152018.0,58888.92173419158,58779.90971075549,109.01202343609292,27831.926096996765,27777.560596409236,54.365500587523655,0.023497307840531098,0.027648847994775492,0.6320120961423924,1.6644587219808136,True
aligned_patch_replacement,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,11,2,3,768,512,1024,768,64142,21969,152018.0,58888.92173419158,58663.68938948719,225.23234470439684,27831.926096996765,27583.599620315556,248.32647668120717,0.023497307840531098,0.027648847994775492,0.6320120961423924,1.6644587219808136,True
patch_high_frequency_without_base_subtraction,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,11,2,3,768,512,1024,768,64142,21969,152018.0,58888.92173419158,58743.30612448892,145.61560970266459,27831.926096996765,27656.01593827574,175.910158721022,0.023497307840531098,0.027648847994775492,0.6320120961423924,1.6644587219808136,True
rgb_guided_bilateral_sharpening,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,11,2,3,768,512,1024,768,64142,21969,152018.0,58888.92173419158,58906.67628477771,-17.754550586127102,27831.926096996765,27834.27855578102,-2.352458784259153,0.023497307840531098,0.027648847994775492,1.0,0.0,False
base_depth_unsharp_mask,72,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_100_010.png,11,2,3,768,512,1024,768,64142,21969,152018.0,58888.92173419158,58891.14590038371,-2.2241661921235227,27831.926096996765,27824.580281809885,7.345815186874541,0.023497307840531098,0.027648847994775492,1.0,0.0,False
highpass_residual,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,0,0,0,0,0,256,256,65055,19595,143435.0,62566.72077125609,62519.059010405326,47.66176085075669,30933.221153265564,30893.13803535634,40.08311790922322,0.009087870963846086,0.019155701530715906,0.4070123745175129,4.529594248337365,True
aligned_patch_replacement,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,0,0,0,0,0,256,256,65055,19595,143435.0,62566.72077125609,60568.0991668972,1998.6216043588836,30933.221153265564,29386.07950422665,1547.1416490389124,0.009087870963846086,0.019155701530715906,0.4070123745175129,4.529594248337365,True
patch_high_frequency_without_base_subtraction,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,0,0,0,0,0,256,256,65055,19595,143435.0,62566.72077125609,62503.36053642274,63.360234833347114,30933.221153265564,30920.872107953466,12.349045312096775,0.009087870963846086,0.019155701530715906,0.4070123745175129,4.529594248337365,True
rgb_guided_bilateral_sharpening,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,0,0,0,0,0,256,256,65055,19595,143435.0,62566.72077125609,62568.812441658956,-2.091670402878596,30933.221153265564,30933.601623451963,-0.38047018639918184,0.009087870963846086,0.019155701530715906,1.0,0.0,False
base_depth_unsharp_mask,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,0,0,0,0,0,256,256,65055,19595,143435.0,62566.72077125609,62581.208018403115,-14.487247147024892,30933.221153265564,30933.733193311764,-0.5120400462052315,0.009087870963846086,0.019155701530715906,1.0,0.0,False
highpass_residual,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,1,0,1,256,0,512,256,65446,14181,122170.0,49106.77508728317,49144.606594114426,-37.83150683126888,25652.663802740808,25617.787726619747,34.87607612106289,0.012209894974157528,0.025568953469474368,0.9608114389560842,1.7475473483844157,True
aligned_patch_replacement,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,1,0,1,256,0,512,256,65446,14181,122170.0,49106.77508728317,48782.80918586901,323.9659014141573,25652.663802740808,24817.346360313986,835.3174424268257,0.012209894974157528,0.025568953469474368,0.9608114389560842,1.7475473483844157,True
patch_high_frequency_without_base_subtraction,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,1,0,1,256,0,512,256,65446,14181,122170.0,49106.77508728317,49342.58629229972,-235.8112050165592,25652.663802740808,25073.924766523487,578.7390362173239,0.012209894974157528,0.025568953469474368,0.9608114389560842,1.7475473483844157,True
rgb_guided_bilateral_sharpening,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,1,0,1,256,0,512,256,65446,14181,122170.0,49106.77508728317,49102.381976487115,4.393110796045017,25652.663802740808,25650.158931074067,2.5048716667449606,0.012209894974157528,0.025568953469474368,1.0,0.0,False
base_depth_unsharp_mask,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,1,0,1,256,0,512,256,65446,14181,122170.0,49106.77508728317,49065.59043051237,41.18465677078554,25652.663802740808,25626.60068710086,26.0631156399524,0.012209894974157528,0.025568953469474368,1.0,0.0,False
highpass_residual,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,2,0,2,512,0,768,256,65536,1515,71596.0,19211.19431429408,19200.641431852655,10.552882441424014,17398.32195930972,17384.93732055093,13.384638758788999,0.016474241055535077,0.005627200099644552,0.8781740920176722,1.0162487451722215,True
aligned_patch_replacement,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,2,0,2,512,0,768,256,65536,1515,71596.0,19211.19431429408,18476.02399795597,735.1703163381126,17398.32195930972,16743.921110045165,654.4008492645515,0.016474241055535077,0.005627200099644552,0.8781740920176722,1.0162487451722215,True
patch_high_frequency_without_base_subtraction,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,2,0,2,512,0,768,256,65536,1515,71596.0,19211.19431429408,19194.371861703406,16.82245259067321,17398.32195930972,17385.044450610316,13.27750869940419,0.016474241055535077,0.005627200099644552,0.8781740920176722,1.0162487451722215,True
rgb_guided_bilateral_sharpening,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,2,0,2,512,0,768,256,65536,1515,71596.0,19211.19431429408,19210.390946942578,0.8033673514981852,17398.32195930972,17398.198261921047,0.12369738867314696,0.016474241055535077,0.005627200099644552,1.0,0.0,False
base_depth_unsharp_mask,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,2,0,2,512,0,768,256,65536,1515,71596.0,19211.19431429408,19208.031355584408,3.1629587096712184,17398.32195930972,17397.698139150925,0.6238201587925516,0.016474241055535077,0.005627200099644552,1.0,0.0,False
highpass_residual,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,3,0,3,768,0,1024,256,65536,656,68160.0,16474.357746172005,16463.100534653542,11.257211518462245,16107.911746024178,16096.739470836055,11.172275188119405,0.012818058217275479,0.005705425729686141,0.6763273107947848,0.7903869341017671,True
aligned_patch_replacement,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,3,0,3,768,0,1024,256,65536,656,68160.0,16474.357746172005,15868.256167754053,606.1015784179535,16107.911746024178,15503.53664635907,604.3750996651063,0.012818058217275479,0.005705425729686141,0.6763273107947848,0.7903869341017671,True
patch_high_frequency_without_base_subtraction,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,3,0,3,768,0,1024,256,65536,656,68160.0,16474.357746172005,16464.070500971626,10.287245200380465,16107.911746024178,16098.44581916714,9.465926857036377,0.012818058217275479,0.005705425729686141,0.6763273107947848,0.7903869341017671,True
rgb_guided_bilateral_sharpening,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,3,0,3,768,0,1024,256,65536,656,68160.0,16474.357746172005,16474.419340981018,-0.06159480901153322,16107.911746024178,16107.966509414771,-0.054763390594798816,0.012818058217275479,0.005705425729686141,1.0,0.0,False
base_depth_unsharp_mask,73,indoors,scene_00021,indoors/scene_00021/scan_00190,val/indoors/scene_00021/scan_00190/00021_00190_indoors_110_050.png,3,0,3,768,0,1024,256,65536,656,68160.0,16474.357746172005,16474.455552113242,-0.09780594123625455,16107.911746024178,16108.142433399484,-0.2306873753096259,0.012818058217275479,0.005705425729686141,1.0,0.0,False
