sample_index,domain,scene_id,scan_id,image_relpath,region_id,row,column,x0,y0,x1,y1,valid_pixel_count,boundary_pixel_count,weight_sum,base_primary_error_sum,refined_primary_error_sum,primary_utility_sum,base_absrel_error_sum,refined_absrel_error_sum,absrel_utility_sum,rgb_gradient_score,base_gradient_score,patch_affine_scale,patch_affine_shift
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,0,0,0,0,0,256,256,40586,11546,86770.0,16570.083986324113,16669.108236592172,-99.02425026806033,5589.125815149098,5626.677904134511,-37.55208898541243,0.01394846350083827,0.003896271591059204,0.02317788014205592,2.503085984543747
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,1,0,1,256,0,512,256,65536,1019,69612.0,5708.726691942171,5590.144222472023,118.58246947014746,5207.431233052312,5137.673056102198,69.75817695011503,0.005033938569831968,0.003624951532486614,0.6689626943700447,0.49301831864435386
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,2,0,2,512,0,768,256,65536,434,67272.0,25694.28135277322,25705.020273309136,-10.738920535917046,24117.529506948893,24108.81423309292,8.715273855978008,0.00551888150263982,0.0038093415558970705,0.23564789840824737,0.8714101018629585
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,3,0,3,768,0,1024,256,65481,6652,92089.0,34541.567929116754,35060.9861403898,-519.418211273047,21691.50232841678,21953.487691839648,-261.98536342286843,0.009179269183628644,0.00954794415340205,0.42530599936242336,0.4114872890505759
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,4,1,0,0,256,256,512,51943,12256,100967.0,11715.129170644921,11590.316815732283,124.81235491263706,4732.9858785545275,4679.2442255893275,53.74165296519985,0.017389294885759174,0.00606245885890249,0.37203425625440567,1.3740455008382193
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,5,1,1,256,256,512,512,65536,1329,70852.0,4716.043410813149,4688.6525517677055,27.39085904544329,4392.866384275191,4370.083641972815,22.782742302376334,0.004950552470638881,0.003546869856400292,0.47069098133926895,0.7113743481007511
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,6,1,2,512,256,768,512,65528,1336,70872.0,34180.15679115016,34397.25680195278,-217.1000108026161,32803.31042101543,32996.711762363426,-193.4013413480007,0.006555827835242777,0.007980911135962351,0.5007505686235386,0.7221457028149214
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,7,1,3,768,256,1024,512,65419,5921,89103.0,26945.894350991428,27172.972303095143,-227.07795210371893,17300.9628942568,17506.01040974143,-205.0475154846241,0.009626951719374567,0.010227302073571826,0.6189430608456338,0.43483563316960483
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,8,2,0,0,512,256,768,65536,7568,95808.0,19580.345711415663,19601.11757846281,-20.771867047147385,9993.298283257674,9995.6679616904,-2.369678432726751,0.009003467587042645,0.013166665728578126,0.5420001438814737,1.4950067420483395
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,9,2,1,256,512,512,768,65535,10252,106543.0,27987.92752789171,28451.027537738344,-463.1000098466348,16656.596145462165,16906.993614473206,-250.39746901104076,0.01113556822763885,0.015015679573945968,0.8917834904993757,1.1652339559789906
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,10,2,2,512,512,768,768,65465,9759,104501.0,33820.50567644113,33141.36237298925,679.1433034518786,24610.23875342973,24081.109089455862,529.12966397387,0.010969960836289209,0.029045721401157996,0.7068492864536929,1.0265058160311438
91,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_040_000.png,11,2,3,768,512,1024,768,65535,6693,92307.0,28084.345427738823,27067.148158173095,1017.1972695657275,19983.580687331523,19469.678882319058,513.9018050124599,0.013368054008368185,0.02504636507960822,0.9384847029305771,0.39431729385259995
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,0,0,0,0,0,256,256,64985,25490,166945.0,1861092.5800970779,1208555.5205164752,652537.0595806027,458787.37152911955,315522.0508438797,143265.3206852398,0.02958025098163608,0.028367718546891414,0.9081581028823436,0.4032489952681574
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,1,0,1,256,0,512,256,65341,9085,101681.0,35677.851845410325,35192.93678915336,484.9150562569623,25673.2955203944,25331.32110655219,341.97441384221054,0.01746032939071015,0.01743833319532177,0.6733392063844933,0.8360156851887214
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,2,0,2,512,0,768,256,65520,941,69284.0,9205.79813498041,9171.276547479498,34.52158750091284,7859.087020063196,7840.852793531602,18.23422653159322,0.011274401442083803,0.007627964836220162,0.46639930258014,1.8168823232155238
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,3,0,3,768,0,1024,256,65536,40,65696.0,4021.188875347871,4014.119655091196,7.069220256674687,4017.8293829738577,4011.294365364627,6.535017609230315,0.0112690660387075,0.007995745010712152,0.5732771848862172,3.2584997481012676
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,4,1,0,0,256,256,512,65536,20038,145688.0,19084.52797512287,18869.13194703604,215.39602808682855,9922.555978591514,9875.066994878416,47.488983713097426,0.008938848937742407,0.0105955771932204,0.58128975063369,2.175062148362682
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,5,1,1,256,256,512,512,65536,0,65536.0,5807.324569268796,5797.626148987919,9.698420280876501,5807.324569268796,5797.626148987919,9.698420280876501,0.0077481820232988205,0.004667832674593254,0.6156338428457465,1.556889608929909
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,6,1,2,512,256,768,512,65536,1005,69556.0,12570.977091668094,12565.399084320306,5.578007347786199,11957.117141046967,11994.804266426821,-37.68712537985388,0.0124472049509754,0.009025906487715627,0.3746466757757047,1.9194516776360013
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,7,1,3,768,256,1024,512,65536,153,66148.0,4335.401127741729,4434.270157955268,-98.8690302135383,4326.479755989671,4421.886077689985,-95.40632170031472,0.013803251604122244,0.008264619931830426,0.7834621231396578,2.1779086927895697
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,8,2,0,0,512,256,768,65366,20782,148494.0,22445.45067982886,22322.777263588752,122.6734162401131,8250.200311811932,8242.248447626305,7.951864185627189,0.011635084454207639,0.011536556082952872,0.4685454603153754,2.44357825027598
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,9,2,1,256,512,512,768,65536,0,65536.0,3138.420242543042,3141.4719050980857,-3.05166255504337,3138.420242543042,3141.4719050980857,-3.05166255504337,0.00745230941551118,0.0045030366548217855,1.1334620713298287,0.08045261509026291
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,10,2,2,512,512,768,768,65536,1016,69600.0,22462.285075707212,22535.489073881698,-73.2039981744895,21529.306247712557,21247.660700450317,281.64554726223963,0.0132821774951969,0.009383011061312055,0.1745433578714052,2.328600491398684
92,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_220_000.png,11,2,3,768,512,1024,768,65536,0,65536.0,6494.22975709622,6487.559168291655,6.670588804565837,6494.22975709622,6487.559168291655,6.670588804565837,0.01113548791347721,0.007241688147904714,0.843316973399397,0.6159691489903125
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,0,0,0,0,0,256,256,65396,2147,73984.0,174098.3732748921,174236.0000482768,-137.62677338469751,142373.14083199672,142388.0560878472,-14.915255850488123,0.0072313687413692014,0.0006619146633743638,0.2331463400596305,-0.02946370487042227
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,1,0,1,256,0,512,256,64148,11466,110012.0,67623.0511113236,66002.35582295078,1620.6952883728122,46980.635972396165,44819.5304776243,2161.105494771876,0.008787327671104425,0.02562288888100081,0.8414440870442988,-0.0538689613674479
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,2,0,2,512,0,768,256,65255,8647,99843.0,18337.484209584305,18655.656559701085,-318.1723501167769,9089.651311431258,9333.589166922764,-243.9378554915065,0.030312992204280305,0.027707509113378024,0.948447305010776,1.6822484160686744
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,3,0,3,768,0,1024,256,65369,4303,82581.0,10902.342388130033,10937.093772267443,-34.751384137407754,5825.329482008182,5863.39000187807,-38.06051986988745,0.015135850098263357,0.017545870267433147,0.6858725890503228,3.538548757288383
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,4,1,0,0,256,256,512,65388,4524,83484.0,268879.4838659615,267832.69596573187,1046.7879002296074,190335.68798012676,189845.56010633975,490.1278737870099,0.01237494655108126,0.002784142106030896,0.22296124972748635,0.03715264558986625
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,5,1,1,256,256,512,512,65189,22607,155617.0,102370.22531866322,98757.81632253504,3612.40899612816,46738.392343199026,43783.15886814098,2955.2334750580485,0.01201530185609747,0.02458573339097271,0.7421395360015499,0.14813895656474985
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,6,1,2,512,256,768,512,65536,289,66692.0,13071.3053767128,13062.94159507439,8.363781638411364,12906.105440627294,12897.447964392088,8.657476235206936,0.009213727223809033,0.008562029501148784,0.6345830399349695,3.5738493693151687
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,7,1,3,768,256,1024,512,65536,0,65536.0,8379.92105310504,8382.882531231582,-2.96147812654366,8379.92105310504,8382.882531231582,-2.96147812654366,0.008078504287910886,0.003618892507954324,0.5738350827235799,4.451394721422653
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,8,2,0,0,512,256,768,65536,0,65536.0,9639.618161505812,9652.348569774802,-12.730408268988654,9639.618161505812,9652.348569774802,-12.730408268988654,0.015830798046628833,0.005198291822869817,0.32634373942559364,0.3322372379233397
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,9,2,1,256,512,512,768,65448,22819,156724.0,37674.136871431314,37874.12196307461,-199.98509164330497,13212.031044030762,13243.823088805198,-31.792044774436693,0.013874859562745841,0.019836742959335112,0.7516273681498777,0.5663079512982445
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,10,2,2,512,512,768,768,65446,1577,71754.0,12819.852621218208,12809.661628705187,10.190992513020847,11486.26308680528,11473.132745976225,13.130340829056198,0.01127969419842985,0.008921178175471896,0.488195859922936,4.715919650690575
93,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_000.png,11,2,3,768,512,1024,768,65536,0,65536.0,5174.025690954028,5180.40947607534,-6.383785121311765,5174.025690954028,5180.40947607534,-6.383785121311765,0.007818534860242653,0.0034603412843446186,1.7525575326582488,0.5069255240235044
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,0,0,0,0,0,256,256,65456,1345,70836.0,7843.087868574504,7895.987441122478,-52.89957254797557,4548.367099653309,4545.013872573366,3.353227079943059,0.007394250844958131,0.00697741886268809,0.5641292815112733,0.1810784585343715
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,1,0,1,256,0,512,256,65533,795,68713.0,6018.812441476279,6007.885180946899,10.927260529379316,5525.9927805390125,5516.6387545096195,9.354026029393387,0.006631171134003997,0.007368067330835817,0.5082050830775982,0.5114374937996155
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,2,0,2,512,0,768,256,65536,0,65536.0,2636.354051132398,2705.3423681963536,-68.98831706395531,2636.354051132398,2705.3423681963536,-68.98831706395531,0.006234665292565963,0.007933435443435404,1.6820641215943972,-1.247700239983783
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,3,0,3,768,0,1024,256,65536,0,65536.0,1651.5179019895616,1660.1779156413256,-8.660013651764206,1651.5179019895616,1660.1779156413256,-8.660013651764206,0.006530153748323848,0.008304072413611856,0.7826613627604595,2.2337249778185604
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,4,1,0,0,256,256,512,65517,8094,97893.0,155457.24772082566,156010.24078216837,-552.9930613426924,91318.71083780409,91194.8945786449,123.81625915919358,0.008329298540289071,0.005504036294070855,0.18836551103282168,0.08315604430399245
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,5,1,1,256,256,512,512,65534,10502,107542.0,119706.46369812817,120853.95524176641,-1147.4915436382387,61421.51489307605,61661.33078652152,-239.81589344547248,0.00603081225917124,0.007649125285058754,0.37020710035907034,0.08055653307395408
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,6,1,2,512,256,768,512,65536,0,65536.0,2920.9920741717806,2919.791938203382,1.2001359683985389,2920.9920741717806,2919.791938203382,1.2001359683985389,0.005733194844292575,0.00841106696834076,1.090112162228682,1.2350019230699663
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,7,1,3,768,256,1024,512,65536,0,65536.0,3697.0166033081705,3706.0686089854958,-9.052005677325791,3697.0166033081705,3706.0686089854958,-9.052005677325791,0.006057880862600325,0.008549148489036982,0.5316455278237917,3.220707163164401
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,8,2,0,0,512,256,768,65402,3323,78694.0,176214.33906056773,177391.95519694738,-1177.616136379654,134970.08057647073,134705.75937798232,264.32119848841614,0.007574947898905668,0.0005739859000307268,0.3228622341291873,-0.1220939181616508
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,9,2,1,256,512,512,768,63968,32590,194328.0,116211.76580830716,134517.7021382133,-18305.936329906144,53403.013896445904,59568.78120805035,-6165.767311604454,0.009643101300017214,0.02822204734184684,0.8260447899706324,0.0817292052392507
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,10,2,2,512,512,768,768,65263,14768,124335.0,21557.78680653972,21034.207063244037,523.5797432956795,7535.169480809964,7395.086256502088,140.08322430787663,0.031053537881562787,0.024917010272725273,0.912662854688375,2.2969980913774517
94,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_240_020.png,11,2,3,768,512,1024,768,65351,7000,93351.0,14551.006669021419,14070.158037403362,480.8486316180571,7883.582473325888,7728.644943100129,154.93753022575737,0.015593579222387926,0.014469776006185172,0.6511327674087581,4.2768813031984605
95,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_300_020.png,0,0,0,0,0,256,256,65516,1345,70896.0,5421.891072345348,5473.903054961671,-52.01198261632178,3697.626877589336,3720.60465316584,-22.977775576503596,0.006523479140265879,0.009091459801283753,0.6721140049011467,2.4891352079862124
95,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_300_020.png,1,0,1,256,0,512,256,65469,2220,74349.0,7416.090857011224,7452.168008117908,-36.077151106684646,5227.491203015294,5237.005465656859,-9.514262641565669,0.006805135762261569,0.011930408959498026,0.8316916813115546,1.0661075645039477
95,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_300_020.png,2,0,2,512,0,768,256,65536,89,65892.0,3990.7223905293677,3969.478285368634,21.244105160734296,3941.2446353945606,3920.6919150391277,20.55272035543247,0.006289751879932402,0.0110789498126465,0.7146713965708144,0.7371628981491375
95,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_300_020.png,3,0,3,768,0,1024,256,65516,679,68232.0,4714.804313518235,4687.054608151486,27.74970536674894,3360.277449650629,3332.294910494679,27.982539155950114,0.006603438980567793,0.010239651725580388,0.5614301877996909,1.6320471035704067
95,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_300_020.png,4,1,0,0,256,256,512,65523,1590,71883.0,8663.356330664512,8711.342915044097,-47.98658437958423,4177.651907788652,4225.445351271964,-47.79344348331124,0.0060596467228255044,0.013637051070422007,1.0834987489282257,0.019235678815398515
95,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_300_020.png,5,1,1,256,256,512,512,64980,25063,165232.0,318508.30231615383,368511.80664488906,-50003.504328735165,116335.35478146869,131511.11838217505,-15175.76360070636,0.028333389138098818,0.01264970541887088,0.6450804321462089,-0.20883864118603926
95,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_300_020.png,6,1,2,512,256,768,512,65054,12423,114746.0,99365.1328146827,99289.66487625713,75.46793842556099,45230.388537146486,45005.39279457729,224.99574256919394,0.025454427710834816,0.012512590320343941,0.35207273361048247,0.2275939071353779
95,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_300_020.png,7,1,3,768,256,1024,512,65517,10102,105925.0,29621.146167579882,29517.693928786655,103.45223879322285,15332.730694393318,15352.878250655376,-20.14755626205855,0.018114330903742464,0.008518431838938465,0.3231493975552411,0.6541472714713353
95,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_300_020.png,8,2,0,0,512,256,768,65507,4710,84347.0,9594.317551388405,9703.674416001808,-109.35686461340393,7218.501011247782,7259.194724735886,-40.69371348810415,0.013995784191637915,0.013323245983366825,0.734716955236915,1.9695675812235525
95,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_300_020.png,9,2,1,256,512,512,768,65397,8599,99793.0,358525.7728889615,428838.00526549295,-70312.2323765314,184082.44072266988,210070.02723674386,-25987.586514073966,0.021971733873377804,0.025917407952908263,0.7354338230934896,-0.3501550404340832
95,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_300_020.png,10,2,2,512,512,768,768,65294,4795,84474.0,37652.5733383164,48327.279074741135,-10674.705736424736,29620.585839835418,33432.42682121409,-3811.840981378672,0.01903642792656505,0.012540916067549214,0.6563266189923989,-0.045208479779717
95,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_300_020.png,11,2,3,768,512,1024,768,65327,6850,92727.0,16410.562579196536,31059.602230066397,-14649.03965086986,10464.04769931998,13955.12878718151,-3491.081087861528,0.02096314419169759,0.013506816288795208,0.7307564608619053,0.0020790344004849143
96,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_310_010.png,0,0,0,0,0,256,256,65536,1074,69832.0,8584.633035419807,8621.501123215927,-36.8680877961208,7670.916567095402,7680.86828733585,-9.951720240448921,0.006671678492806061,0.004752201687411463,0.38201347132670926,3.509188530872743
96,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_310_010.png,1,0,1,256,0,512,256,65458,3635,79998.0,46334.18721489365,49593.05812762253,-3258.870912728861,23066.933675893146,23889.54156144016,-822.6078855470187,0.0075915434180184585,0.01174448050543358,0.6721362116673799,0.01281645971457846
96,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_310_010.png,2,0,2,512,0,768,256,64966,26333,170298.0,361022.3299237563,355898.85861833574,5123.471305420552,117647.47500205907,115124.73309107387,2522.741910985205,0.026877645714377174,0.013496629530905056,0.3567289071305691,0.20770226061027022
96,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_310_010.png,3,0,3,768,0,1024,256,65074,17413,134726.0,132599.52616540124,134116.32523695298,-1516.7990715517562,56509.091173977606,56659.75398664195,-150.66281266435232,0.02372357281692467,0.012272730080032478,0.2527889384897596,0.21706494683903346
96,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_310_010.png,4,1,0,0,256,256,512,65494,4306,82718.0,7332.302502869771,7430.273578879014,-97.97107600924315,5254.95445002658,5336.754847673012,-81.80039764643142,0.018338375297768793,0.0096752035270027,0.5110940832646849,3.463407026631674
96,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_310_010.png,5,1,1,256,256,512,512,65506,5102,85914.0,22748.205335696417,18328.767563432644,4419.437772263772,18221.979171573188,14400.951602910509,3821.027568662681,0.014976877433333164,0.02263842012509048,0.7173854228039208,1.332698889423895
96,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_310_010.png,6,1,2,512,256,768,512,65396,8296,98580.0,504501.8024499242,556499.13793153,-51997.335481605754,269881.316520698,286814.85900084954,-16933.542480151504,0.02327019564843561,0.017127014676314473,0.8645907621115456,-0.4644783400418007
96,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_310_010.png,7,1,3,768,256,1024,512,65493,4385,83033.0,79010.22485435798,147287.98951910032,-68277.76466474234,59494.17570421874,91121.59750605772,-31627.421801838995,0.019356451938946615,0.01528920380377919,0.7072526755911231,-0.3806438549925604
96,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_310_010.png,8,2,0,0,512,256,768,65469,2327,74777.0,10065.871225254483,10071.709081120442,-5.837855865957811,8564.034147422397,8567.035566650533,-3.001419228135167,0.016197251706857037,0.0036266283273015277,0.39864251920758953,4.51610383920845
96,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_310_010.png,9,2,1,256,512,512,768,65260,2919,76936.0,7651.856197291169,7656.7172255637215,-4.861028272552416,6348.531851880076,6350.871787259359,-2.339935379282693,0.009389883978221988,0.003921941643962303,0.709016901005376,1.9295781323373555
96,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_310_010.png,10,2,2,512,512,768,768,65536,1897,73124.0,17004.521440942663,16947.46441829284,57.05702264982382,15573.594745787688,15545.100095482776,28.494650304914156,0.008091818699337469,0.01395214433174917,0.5804514416331791,1.5507198373104636
96,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_310_010.png,11,2,3,768,512,1024,768,65307,764,68363.0,20906.47758876563,20905.711328486384,0.7662602792456779,20066.53963122047,20065.553413820315,0.9862174001509827,0.008391750827578478,0.004269291737325762,0.27706340514155486,2.7201732812143957
97,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_320_020.png,0,0,0,0,0,256,256,65519,948,69311.0,3101.546924170002,3070.616589575434,30.930334594567984,2557.0416405170063,2528.6696146141444,28.37202590286185,0.006250537215714899,0.007282979645091721,0.2610236137029484,3.057531060794596
97,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_320_020.png,1,0,1,256,0,512,256,65536,826,68840.0,3384.3219094120936,3413.4964675426436,-29.17455813054977,3146.3902466126337,3172.2827158046975,-25.892469192063917,0.006642315856950138,0.008024456270734025,0.4778846533825301,2.5170157058677183
97,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_320_020.png,2,0,2,512,0,768,256,65444,4844,84820.0,8222.120194572963,8323.481327160354,-101.36113258739266,4461.781234334549,4486.384449877547,-24.603215542998235,0.007276339318749642,0.009609460556794649,0.7588780966522016,1.0739313097173628
97,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_320_020.png,3,0,3,768,0,1024,256,65536,4510,83576.0,6663.841334332196,6613.381669541652,50.45966479054386,4063.8582600713717,4033.0460087704396,30.812251300931948,0.006152498996125009,0.009975189504030538,0.6997458220351607,0.3976105415561496
97,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_320_020.png,4,1,0,0,256,256,512,65529,6923,93221.0,9126.234804134076,9248.6179362618,-122.38313212772556,5187.609519967656,5193.529849885862,-5.920329918205997,0.010083366197876076,0.009720484235220261,0.3922269630449975,3.249673273771946
97,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_320_020.png,5,1,1,256,256,512,512,65535,1088,69887.0,2985.1420238340456,2950.4106030495473,34.731420784498404,2516.1000055794193,2499.957241182883,16.142764396536116,0.006574036920765741,0.005246082820321717,0.44683346177870314,2.6576113625313114
97,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_320_020.png,6,1,2,512,256,768,512,65444,5882,88972.0,59578.08908093604,78532.48781194579,-18954.39873100975,26391.84518053244,30260.81242073311,-3868.9672402006645,0.009541356974722373,0.011316219066655855,0.7906000788728166,-0.15061208958379818
97,indoors,scene_00021,indoors/scene_00021/scan_00192,val/indoors/scene_00021/scan_00192/00021_00192_indoors_320_020.png,7,1,3,768,256,1024,512,64945,29390,182505.0,250944.5209130699,278328.4571052437,-27383.93619217382,89860.3214582213,98253.74943437436,-8393.427976153069,0.029829768332175554,0.009873678995029108,0.43365299082327,-0.02890495449864845
